사랑하기 좋은 날씨 (Feat. 렉스디 (Rex.D))||쥰키 (Jyunky)||R&B||777
We Are In The Moonlight||온 (Own)||R&B||710
Hide And Seek (숨바꼭질)||윤승욱||R&B||957
반해버렸어||쿤||R&B||364
Take It Out (Feat. 김호연 of 달좋은밤)||김현석||R&B||650
Treasure (Feat. 문신)||듀 (Dew)||R&B||368
사랑이 다 그렇지 뭐 (Vocal By 유지원)||이그나이트 (Ignite)||R&B||129
의미 없다||윤종신 &amp; 한해 &amp; 키디비 (KittiB)||R&B||108
Y.O.U (Feat. 박경 of 블락비)||김조한||R&B||417
흰티에 청바지 (Feat. iHWAK)||빅톤 (Bigtone)||R&B||91
So Romantic||송시영||R&B||296
해롱해롱||윤솔||R&B||780
MHL (말할래)||알케이 (Rk)||R&B||70
몸살||장광국||R&B||138
Play You||BUFF (버프)||R&B||238
갖고싶어 (Wanna Love You)||UNFAIR||R&B||506
바보같이 (Feat. Gigantic &amp; 김제이 &amp; リナチャン)||라딧 (LADEAT)||R&B||529
Light My Lamp||Yoony Eun||R&B||158
Back||아이원 (IONE)||R&B||542
오늘같은 밤||디 (D.)||R&B||97
처음 본 여자는 다 예뻐 (Feat. 릴보이)||베이빌론 (Babylon)||R&B||323
나란히||나란||R&B||987
불을 켜주세요||미키드||R&B||779
이집에서 (Feat. 로코 of 로코베리)||플로버||R&B||947
수수께끼||프리미엄 프로젝트||R&B||723
가만히둬||최인영||R&B||970
Awesome||Ryan||R&B||240
Love Carnival (Feat. 킹콩 &amp; 오슬기)||뉴올 (Nuol)||R&B||372
비||폴킴||R&B||787
Over You||소피아 (Sophiya)||R&B||691
No Way (Feat. Kamo)||니아(Nieah)||R&B||375
Not A Player (Feat. 샐리 of 유니콘)||어반시크||R&B||191
나도 몰라 (Feat. 무아)||Jinie (지니)||R&B||988
아픈건 좀 어때||애즈 원 (As One)||R&B||538
Bye bye my blue||백예린||R&B||66
Yesterday||백||R&B||433
DIRTY LOVE||바트 (VART)||R&B||197
Here I Am||끌레도르||R&B||367
Real Love||음바 (Umba)||R&B||447
와줘||폴라리스||R&B||873
별 침대 옥상 (With Boni)||윌콕스 (WILCOX)||R&B||37
..그리다||페로몬||R&B||633
또 이별노래||파이 (Pi)||R&B||74
Trinity||On Air||R&B||751
Skyline (Feat. 홍효진)||Airlips &amp; HeeSoo||R&B||816
사랑가||장광국||R&B||749
Midnight Dance (미드나잇 댄스)||리썬||R&B||843
난 멈추지 않는다||샘김 &amp; 권진아||R&B||427
What You Feel||까메오||R&B||527
아직도 그대로인 건||까망||R&B||107
T.M.W.Y.W (Feat. MARVIN)||WellDunn (웰던)||R&B||218
매력적인 여자||댄디남||R&B||894
하이힐 (HIGH HILL)||걸스온탑 (GIRLS ON TOP)||R&B||692
제껴 (feat. LE of EXID)||휘성||R&B||149
HIDE &amp; RIDE (Feat. Yellowdog)||윤화 (Yoonhwa)||R&B||17
안변했네 (Foolish) (Feat. 오스카 (OSKA) &amp; 루크 (luke))||네버엔드 (NeverEnd)||R&B||71
Unexpected Love||전재범||R&B||134
너에게서||최문창||R&B||120
The Grabber (Feat. 계민아 &amp; 김민정 of August Choir)||R.FO||R&B||210
Love Don't Fail Me Now||쏘니아 마리아||R&B||542
길음시장||브라운지||R&B||125
커피가 좋아||지어반||R&B||624
Red||Various Artists||R&B||913
오! 나의 여사친||전성현||R&B||908
마음이 약해져 (Weak Heart)||리노 (Lino)||R&B||752
Heartbreak Hotel (Feat. Simon Dominic)||티파니 (TIFFANY)||R&B||948
Trash (Prod. by CAS.T)||J.Tack||R&B||57
파란밤 (Feat. 양슉)||동수 (Dongsu)||R&B||286
전화할래 (Feat. J.rise of 이든비츠)||롱 (LONG)||R&B||722
바라지 않아 (Feat. 소정 of 레이디스 코드)||정키(Jung Key)||R&B||147
SPARKLING (Feat. 애즈원)||ESBEE||R&B||19
너만 좋다면||호재||R&B||531
아무 말 안해도 돼||애즈 원 (As One)||R&B||323
예뻐||손세영||R&B||279
오직 너||제이브라운 (J Brown)||R&B||804
Sweetie||송다예||R&B||673
Secret||류키로||R&B||684
예뻐서 그래||플리지 (PLZY)||R&B||817
With You (Feat. 황성대)||김상훈||R&B||279
귀에 대고 말해 (Feat. 루이 of 긱스)||이난 (ENAN)||R&B||697
Rolling Moon||양선||R&B||37
Ribbon In The Sky||푸른||R&B||154
Thinking About||빈센트||R&B||336
5:30 pm||김새한길||R&B||230
바라봐줘 (Feat. 2Sided)||이윤창||R&B||177
이불밖은 위험해 (Feat. S.Q)||박성준||R&B||385
HANRIVER (한강)||TWOFIVEONE||R&B||790
Will You Marry Me||레거시 (Legacy)||R&B||942
후회하고 있어요||심창 (SIMCHANG)||R&B||918
Divin' (Feat. 렉스디)||디알로 (Diallo)||R&B||961
Like You||Hoody (후디)||R&B||285
EYES ON YOU (Feat. D.meanor)||글림 (GLEAM)||R&B||436
INTOLUVAN||LUVAN (러반)||R&B||942
Do It Love||HAX (학스)||R&B||636
Rendezvous (All I Need Is You) (Feat. Crossbeat)||빅디디 (BigDD)||R&B||493
ICU (Feat. Andup)||최초이||R&B||218
너만 보여||전창영||R&B||47
예뻐 (Feat. 박호용 &amp; Peizer)||Maven||R&B||151
아주 작은 너의 기억도||송영웅||R&B||360
Swimming Pool||키아나 (Kiana)||R&B||867
One Step||Ryan||R&B||509
둘이서 만나 (Feat. Croaky)||이뷰즈 (E.viewz)||R&B||413
모노드라마 (Monodrama)||레이 (LAY)||R&B||292
The SUN||jayvito||R&B||909
널 봐 (Feat. 정진우)||케이지 (Kei.G)||R&B||922
꽃잎처럼 산다||김한나||R&B||581
너랑 살고 싶어 (With 김은총)||나아람||R&B||674
썸타크로스 (Feat. LASER &amp; 채리영)||태사비애 (殆死悲愛)||R&B||980
가짜 미련||멜로||R&B||644
빛을 쏴올려||쟁 (Jaeng) &amp; 앤키 (Ankey)||R&B||314
White Hole||바이어 (Buyers)||R&B||294
헤퍼 (Feat. Loop:revil) (Prod. by TEN)||O.di||R&B||818
I Don't Need (Feat. Dwang)||Chris Cho (크리스 초)||R&B||717
쏘쏘||백아연||R&B||640
Love, Love.||Big Brain (빅브레인)||R&B||878
뭐라고 불러||태완 (Taewan)||R&B||268
또자||쓰리스트 (3st)||R&B||918
Luna||Alice Vicious||R&B||355
BRIGHT LIGHT||Dawn.a(던아)||R&B||99
내맘에 놀러와||코다 브릿지 (CODA BRIDGE)||R&B||982
찰스 (No Comment Means A Yes)||잰보 (ZENBO)||R&B||436
NO,NO,NO||김명훈||R&B||576
Shine!||케이지 (Kei.G)||R&B||173
GOODBYE (Feat. 무스 of 매드타운)||모니카 (배드키즈)||R&B||750
달콤그녀 (With 스텔라장)||찬영 (하트비)||R&B||507
Fire (Feat. Microdot &amp; Isle)||한요한||R&B||125
Fxxked Up (Feat. Minje)||SOMAL||R&B||362
좋은 사람 같아 보여 (Feat. 태두리)||레트루아 (Les Trois)||R&B||395
어떤||네오 (Neo)||R&B||217
너와 나||박호진||R&B||678
Wait Up (Feat. 산체스)||NODAY (노데이)||R&B||512
Long Beach||룬디 블루스 (Lundi Blues)||R&B||26
RRR||LOOPTOP||R&B||630
너 없는 하루||김정은||R&B||224
요즘 넌 어때||크나큰||R&B||29
Timing||백||R&B||6
적신호||이재명 &amp; 이병욱 (공기청정기)||R&B||298
참 예뻐 (Feat. 웜보)||Tember &amp; D.H||R&B||227
Thinkin' bout You (Feat. On Air)||pig3some||R&B||558
우주||리원||R&B||366
붉은입술 (Feat. 이재안)||Dowdy EQ (다우디 이큐)||R&B||229
항상 봄||우람 (Woo ram)||R&B||17
멀리멀리||G.Soul||R&B||975
심쿵day (Feat. 한지형)||신원철||R&B||583
체했나봐||사필성 &amp; 전방수류탄||R&B||383
Walk &amp; Walk (Feat. LT)||Ayna &amp; 딥쏠 (Deeepsol)||R&B||378
SING OF YOUR LUV||제이든 (JaydeN)||R&B||224
빛이 내리면 (Glow)||헬로비너스 (HELLOVENUS)||R&B||549
멜로디||솔찬 (Soul Chan)||R&B||780
우아해 (woo ah)||CRUSH (크러쉬)||R&B||989
MINE||UNUSED||R&B||952
외로워서그래 (Feat. 넉살)||문샤인 (Moonshine)||R&B||280
바람이 좀 덜 차갑네||이형은||R&B||433
24||프리먼 (Premen)||R&B||370
Boat Journey||김반장||R&B||844
Tonight||7시 7분||R&B||444
덕 좀 보셨으면||파스칼 (PASCOL)||R&B||363
Oh Ma Mind||MIXX||R&B||239
Rodeo (Feat. Paloalto)||챈슬러 (Chancellor)||R&B||75
Way Back Home (With 제이형 of 타코앤제이형)||슬로 (Sllo)||R&B||22
Wanna Know You (Feat. 서바울)||Luke (루크)||R&B||117
RICH (Feat. Puff $moke)||Jay.D (제이디)||R&B||748
상상||Gero (게로)||R&B||312
The Ocean||BeGrand||R&B||531
파티를 끝내줘||D.no (디노)||R&B||379
One or Two||OVCOCO (오브 코코)||R&B||891
MODEL||TIKKIT (티킷)||R&B||247
Get All Night||박대용 (PARK DAE YONG)||R&B||40
섹시덧니||양심||R&B||436
너 나 우리 (Feat. Dok2)||베이빌론 (Babylon)||R&B||479
째깍째깍 (Feat. Crucial Star)||KINIE.K (키니케이)||R&B||738
사랑했던걸까||양다일||R&B||857
지와타네호 (Zihuatanejo)||박지||R&B||520
TwoNight||Chocolat.D (쇼콜라디)||R&B||472
Stay Here (Feat. JA)||제다이 (JEDIII)||R&B||251
By My Side||이안킴 (Ian Kim)||R&B||172
Tonight||예람 (Yeram)||R&B||273
ONE||UNUSED||R&B||149
Liar||TAEK (택)||R&B||445
DRIVE||오넛 (O'NUT)||R&B||129
Just Like U (Narr. 박지현)||공기청정기||R&B||898
어색한사이||CLoudMonster (클라우드몬스터)||R&B||517
Purple Rain (Feat. Sean2slow)||DJ Shy &amp; KJun &amp; east4A||R&B||424
자꾸 생각나||주원||R&B||753
티격태격||레트로 트왱 (Retro Twang)||R&B||872
그대라는 집으로... (To Home: You)||은영||R&B||630
Beautiful Day (Feat. 김예지)||제이티 (J.T)||R&B||379
We're Cloudy||얼킴 (UR Kim)||R&B||940
Hello, I'm Fine||얼랏제이||R&B||438
썸유도 공원 (캔도 &amp; 다은 of 2EYES)||캔도||R&B||970
Dive (Feat. ONKI)||에디슨 (Edison)||R&B||122
Surfin' (Feat. 동주)||M-Slow||R&B||216
FunkisgoodThang||멀로 (MEOLO)||R&B||500
장충동 소울||헤리티지 (Heritage)||R&B||889
내겐 없어 (삼포시대)||밀크고질라||R&B||233
Change (Feat. 안수민)||블랙조 &amp; 차츄||R&B||322
SLUMP (Feat. 서경수 &amp; Semiaron)||안나 (ANNA)||R&B||933
Our Thing||초영 (Choyoung)||R&B||128
Bomb Digga Woo||자밀킴||R&B||406
MY STAR||이하이||R&B||733
TOUGH LADY (Feat. 타피)||루킹 (LOOK KING)||R&B||797
함께 걷던 청계천||기현 (Kihyun)||R&B||846
Cherry Blossom Love||이뷰즈 (E.viewz)||R&B||866
감아줘||Ryan||R&B||132
Gravity||니화 (NiiHWA)||R&B||381
기억의 나를||얼킴 (UR Kim)||R&B||200
가면 (Feat. 테딘)||종환||R&B||642
Lovely Day (Feat. 예이슬 &amp; 일나티)||코다 브릿지 (CODA BRIDGE)||R&B||508
봄이 오는 소리||진보 (Jinbo)||R&B||567
그냥 그대로||IYEN||R&B||443
B&amp;W (Feat. 케이시)||윤요||R&B||830
One More Night||TK (티케이)||R&B||962
샴페인 (Champagne)||피우 (PIU)||R&B||478
Making Love With You Tonight||김태형||R&B||737
2(too)late (Feat. James Shin)||T.eye||R&B||969
U||주보라||R&B||563
너무 보고싶은 이 밤||후아유||R&B||10
Toy||블락비 (Block B)||R&B||323
Brownlight||박상훈||R&B||63
난 너를 좋아하고 있었던 걸까 (Feat. 인용 of 엠피츠)||이준엽||R&B||567
아침바람||네오이즘 (Neoism)||R&B||404
적 (With 정영은)||마크툽 (Maktub)||R&B||487
With U (Feat. 01)||도형 (비욘드)||R&B||804
Calling You (Feat. 나현)||민로미||R&B||107
그녀 (SHinEs)||네오 (Neo)||R&B||660
Rainy Day||Breeze Tone||R&B||803
니꺼내꺼||투빅||R&B||75
세네 정거장쯤||더 스윗 (The Suite)||R&B||23
Beautiful Day||짜부||R&B||285
스쳐 (Feat. Huckleberry P)||나아람||R&B||448
Secret||최일윤||R&B||846
반애||박호성||R&B||851
니가 보인다||버나드 박 &amp; 혜림 (원더걸스)||R&B||519
호구||안예은||R&B||23
너 내게로 와라||창민＆이현 (HOMME)||R&B||193
I Wish You Are My Bride (결혼 축가)||Jay The Sky (제이더스카이)||R&B||96
위대한 밤||이복길||R&B||946
빨리나타나 (Feat. 인발)||처로 (Cheoro)||R&B||164
Hold Me Back||최유리 (YOORI)||R&B||262
부족해||러비 (Lovey)||R&B||859
입에 달아 (Baby Baby)||태완 (Taewan)||R&B||149
Catch Me||김지아||R&B||454
Cactus Flower||니아(Nieah)||R&B||667
달라졌어||나비 (Navi)||R&B||533
코만 보다가 (Feat. 01)||RuBic||R&B||839
Sweet Lady||Sweet Chord||R&B||542
loveagain (Feat. 솔라 of 마마무)||양다일||R&B||988
괜찮아,BABY||허니비 (Honey Bee)||R&B||781
몇 년 후에||블락비 (Block B)||R&B||731
우리의 온도||김해진||R&B||161
너란 주의보||폴킴||R&B||725
언제까지||언센트 (Unsent)||R&B||260
Ambition (Feat. Win Jay)||Sienna (씨에나)||R&B||289
Come Down||WSTRN||R&B||725
D (half moon) (Feat. 개코)||DEAN||R&B||358
Be With Me (Feat. Jin)||파이어스 (PIUS)||R&B||564
Hatin Love (Feat. 임혜원)||소울 앤 더 시티 (Soul &amp; The City)||R&B||328
목소리||Ragoon||R&B||485
몽상||공명||R&B||874
Waves||자밀킴||R&B||702
Eye Contact (Feat. 로히드 (Loheed))||니루엘 (Nyrual)||R&B||410
Spring||Breeze Tone||R&B||818
낯선이별||경우현||R&B||481
좋은 것만 기억해서 그래||윤현준 (Yun Hyun Jun)||R&B||999
사실은 (The Truth Is)||박재범||R&B||873
길고양이||트리탑스 (Tritops)||R&B||62
PM 12:00||On Air||R&B||31
Singing Ma Soul||빅디디 (BigDD)||R&B||698
남겨도 돼||Devil Cat (데빌캣)||R&B||351
BLUE||이휴림||R&B||481
위로가되지않는노래 (Feat. Grace &amp; 오스카 (OSKA))||네버엔드 (NeverEnd)||R&B||66
I Wanna Pray||김브라이언||R&B||690
쓰담쓰담||케이시 (Kassy)||R&B||629
한마디 (Your Voice)||Heritage &amp; 종현||R&B||323
중독 (Feat. TAN)||윤 (Yoon)||R&B||279
I WANT YOU BACK||BUMZU||R&B||741
Hide||jeebanoff||R&B||719
It Girl (Feat. 안규대)||어토 &amp; 최호흡||R&B||694
이사할꺼야 (Feat. 봉구 of 길구봉구)||유니크노트 (Uniqnote)||R&B||637
White Lie||자밀킴||R&B||302
THE BOTTOM OF THE SEA||죠지||R&B||122
CHOCOLIP (Feat. 디에이브 (Dave))||FiDel (피델)||R&B||900
그 사람보단 낫겠다||호진||R&B||341
쥐 (Feat. Simahoy of Bad Joyscoutt)||재규어 중사||R&B||501
Be Right There||마스 (Marss)||R&B||335
Artist||한기란||R&B||220
Sorri||흑꼬||R&B||335
So In Love With You (Feat. 우제훈)||리오 (Rio)||R&B||173
Be Great (Feat. Chaz French) (Intro)||Kevin Ross||R&B||807
이야기 (Feat. 노블레스)||양요섭 &amp; 리차드파커스 (RICHARD PARKERS)||R&B||595
No Wire||문명진||R&B||60
Chocolate (Feat. 엄지희)||제이디 (JD)||R&B||874
Slow Down (Feat. Rose)||NUZ (누즈)||R&B||691
The Purpose Driven Life (Feat. La.Q &amp; Teth)||페이드 (FADE)||R&B||553
All Night||WeeN||R&B||729
White Night, Sleep (Feat. SkylarB &amp; 규영)||도우진||R&B||655
Love Thee||Grey Day||R&B||968
손잡아 줘요||이하이||R&B||812
이자리에서||디알로 (Diallo)||R&B||477
알아줘 (I WANT YOU)||COLORBOY||R&B||5
Love Is You||이나봄||R&B||723
Preview||Ryan||R&B||378
싶은데||라디 (Ra. D)||R&B||355
마지막구두||블랙스완||R&B||766
바보였나봐 (Feat. 뉴챔프)||문샤인 (Moonshine)||R&B||603
왜||박대용 (PARK DAE YONG)||R&B||628
예쁜 탓이야||리노 (Lino)||R&B||305
Too Deep||dvsn||R&B||35
My Star||Gmay C||R&B||814
혼자 걷는 길||한에녹||R&B||850
그대여 (YOU)||플로버||R&B||897
그대 목소리로 말해줘 (In your voice)||보이스퍼 (VOISPER)||R&B||12
My Love||임정희||R&B||300
I KNOW HOW YOU FEEL||호재||R&B||899
을왕리 해수욕장||DFL Channel||R&B||873
I Just Wanna (Feat. NADA of Wassup)||Grey Day||R&B||522
I'm With You (Feat. 주상빈)||Sweet Chord||R&B||114
아침 먹고 가 (Sung By 이주열)||Popper||R&B||198
망설였던 말 (Feat. 준뱅이)||가온 (Gaon)||R&B||224
Nothing (Feat. 폴킴 &amp; 김건)||2LSON(투엘슨)||R&B||466
다이아몬드 (Diamond)||스트링거 (Stringer)||R&B||369
달 밤 (달달한 밤)||스테드 (STEAD)||R&B||69
겨울 끝||박은진||R&B||862
아 (Feat. jungmin)||크래커 (CRACKER)||R&B||766
기어갈게요||키스 (KIXS)||R&B||590
노는언니||노는언니||R&B||468
1초||followD (팔로우디)||R&B||708
걷다가 문득||이결||R&B||465
On The Bed||ACE &amp; W.C||R&B||705
다가와||프로그비 (Frog.B)||R&B||594
Walkin Out||함성훈||R&B||382
연애계획표||프리미엄 프로젝트||R&B||521
끝에서 (Feat. 크루셜스타)||88KEYS||R&B||415
I Need Your Love||제뮤 (Jmue)||R&B||412
I'm Fine And You||질로 (Zealo)||R&B||527
둘이서 (Feat. 박예주)||지비 소울 (GB Soul)||R&B||504
가슴이 이상해 (Feat. 그루브찬스)||박예나 (Yena)||R&B||176
비 개인 후 비 (Feat. 키디비)||애즈 원 (As One)||R&B||133
Someday (Korean Ver.)||임세준||R&B||228
Talk Talk||일라 (illa)||R&B||798
NO-YEs||Big Brain (빅브레인)||R&B||584
추워||nov (노브)||R&B||834
F.W.B (Feat. Hoody)||ELO||R&B||881
Champagne||레이니웨이 (Rainyway)||R&B||200
Call Me Back||M-Slow||R&B||499
Tell Me (What Is Love)||유영진 &amp; D.O.||R&B||923
I Got You||Jakiel||R&B||365
혼자||김정하||R&B||744
My Pray||Grand||R&B||879
이별은 잊은듯이||김조한||R&B||910
오늘까지만||이은솔||R&B||329
Freeze||OVCOCO (오브 코코)||R&B||397
I Need U (Feat. Donutman)||로이도 (Roydo)||R&B||891
노래하고 싶어 (Feat. 한해)||ESBEE||R&B||992
ONLY YOU||류새봄||R&B||966
FOXY (Feat. EK of M.B.A Crew)||SENI (세니)||R&B||825
Stay Strong (Feat. SkylarB)||도우진||R&B||573
넌 너무 예뻐 (Feat. Joy Lee)||베니킴 (Benny Kim)||R&B||279
DEEP NIGHT||MANDY||R&B||669
토끼굴||송은석||R&B||778
뭔가 될 것 같은 날||슬옹 &amp; 윤현상||R&B||978
BOY A (Vocal 태발)||CAS.T (캐스티) &amp; 이상아||R&B||132
친구가 아닌 너 (Feat. 조용진)||M-Slow||R&B||569
너 뿐이란 걸 (여자 Ver.)||이진주||R&B||763
니가 잠든 사이||프리먼 (Premen)||R&B||488
새벽두시반 (Feat. Jaylogic &amp; Nami)||딥 블랙 (Deep Black)||R&B||926
못해준게 많아||주호 (Brand New)||R&B||74
두번째 고백||4H||R&B||575
I'll Never Forget You (With 채운 &amp; 진주 &amp; 선영 &amp; 다은 &amp; 나영 &amp; Nodizine)||임송희||R&B||725
Falling In Love (With 임채운)||백승미||R&B||776
You're So Fine (Feat. 송래퍼)||Chawoo (차우)||R&B||165
Do||민제 (Minje)||R&B||976
잊혀진것들 (With 최나영)||이지혜||R&B||294
지긋지긋해||조혁||R&B||163
Mode Four||최우빈||R&B||402
나의 세상은 아직 (With 진효정)||최경민||R&B||225
I'm Not Okay (With 김은지)||이수윤||R&B||390
귀엽게 봐 줘 (Feat. 새로 &amp; Nodizine)||FROM.U||R&B||201
The Time Is Passing By||나아람||R&B||288
Say Love You (With 권선영 &amp; 임채운 &amp; 전다은)||김예림||R&B||480
아까워 (Feat. 허클베리피 of 피노다인)||주리||R&B||184
돌아와줘 (With 전다은)||신미연||R&B||220
잘 지내도 돼||ZZAPA||R&B||895
Insane (Feat. San E)||죠리 (Joe Rhee)||R&B||68
떠오른다 (With 최나영)||김현미||R&B||755
문학경기장||DFL Channel||R&B||716
적응이 안돼 (Feat. 종환 &amp; 테딘)||비밀연구소||R&B||426
누가 날 불러||Grey Day||R&B||471
Love Valentine (Feat. 호익)||BGM4||R&B||283
얘기 좀 해 (Feat. 소율)||Keystone (키스톤)||R&B||248
집에가지마||WellDunn (웰던)||R&B||689
동거 중||태두리||R&B||442
아직||임지혜 (빅타임 (BigTime))||R&B||132
Gold||김현석||R&B||736
숨||Sweet Chord||R&B||307
Spoon Me||에이아 (EIA)||R&B||74
앤도||진준왕||R&B||450
진짜 사랑 노래||소울스타 (SoulstaR) &amp; 휘성||R&B||765
what2do (Feat. Crush &amp; Jeff Bernat)||DEAN||R&B||837
전기장판||지루박 (Groopark)||R&B||760
Mistake||조정모||R&B||917
Happy New Birthday||메니 (Meny)||R&B||913
Dreaming||Moi||R&B||893
서프라이즈 (Feat. Beenzino)||범키||R&B||969
희망사항 (Feat. 주대건 of 페노메논)||싱크로니시티 (Synchronicity)||R&B||319
Face Time||장고엘 (Django L)||R&B||822
My Angel||동네친구들||R&B||783
Wonder You||얼바나 (URBANA)||R&B||432
괜찮은 척 (Feat. iLLA &amp; 김소엽)||쏘이 (XOi)||R&B||667
T.F.D (Prod. by 87sound)||리코 (Rico)||R&B||732
얼음송곳||JIN||R&B||135
Baby I Want||쓰백 (Sbeck)||R&B||877
망상||이중권||R&B||737
너는 나 나는 너||지코 (Zico)||R&B||441
One Perfect Day (Feat. Joy Lee)||성지해||R&B||484
Merry Go Round||Horim||R&B||712
잊어버리지마 (Feat. 태연)||CRUSH (크러쉬)||R&B||979
Hello||PNO||R&B||228
인천항||DFL Channel||R&B||813
할것같애 (Feat. 레디)||문샤인 (Moonshine)||R&B||113
No Doubt (Feat. CY)||Moon Rabbit (문레빗)||R&B||960
I Miss You (Feat. 한승희)||Z-road (지로드)||R&B||86
싱싱싱||서덕 &amp; 신민주 &amp; 시여주||R&B||605
Beatiful Moon (Feat. Uzina)||Young Seok||R&B||839
Last Perfume||Newbrick||R&B||665
Taste||콴 (Kuan)||R&B||731
SIA (Feat. LOPE)||CLoudMonster (클라우드몬스터)||R&B||24
추워||9초 (구초)||R&B||703
네 여자 (Feat. 낯선)||빅톤 (Bigtone)||R&B||239
네가||jESS||R&B||232
Pandora's Box||지지 (ZZ)||R&B||504
청혼전야||허맑음||R&B||48
만나서 얘기해 (Feat. 심기환)||김희중||R&B||974
Better Man (Feat. 타블로)||범키||R&B||814
How To Love||필제이 (Feeljay)||R&B||134
Cherry Coke||에이나 (AYNA)||R&B||760
Again||On Air||R&B||683
로코 드라마||신혜성||R&B||286
SORRY I'M BAD||Pink Ocean (핑크오션)||R&B||924
사랑이란||수혜||R&B||313
Rainy Blue||심신||R&B||870
Tellin'||Quartet Telling||R&B||838
알듯말듯 (Mysterious)||모멘테일 (Momentale)||R&B||266
LOVE||에이샤 (Asha)||R&B||113
카페모카 (Cafe Mocha)||BGM4||R&B||515
아무래도||빈센트||R&B||423
Dream (Prod. by 박근태)||수지 &amp; 백현 (BAEKHYUN)||R&B||599
Whatever U Like||제이엔디(JND)||R&B||914
예쁘니까 (Feat. 김경민 of Sweet&amp;light)||톨게이트||R&B||618
Wake Up (Feat. Tommy)||로키 (Loki)||R&B||765
니가 하면 로맨스 (Feat. 다비치)||케이윌 (K.Will)||R&B||632
이미 슬픈 사랑||이영현||R&B||405
월미공원||DFL Channel||R&B||115
어떻게 지내요||제이디 (JD)||R&B||103
붙어||성우||R&B||206
숨기만했지||위건 (Wiiigun)||R&B||178
예뻐||호재||R&B||183
한가해||5ky||R&B||138
차가운 손 (Feat. XOXO)||프리스타일||R&B||283
그럴 때 그때 (Feat. 벤)||옥탑방 작업실||R&B||122
Maze Love (Feat. 키노 of 오프로드)||장재벌||R&B||460
Second Wifey||루나트립 (LUNATRIP)||R&B||308
문득, (Feat. 미연)||도형||R&B||365
Twerk It Like Miley (Feat. Christopher &amp; Dawin) (Dawin Remix)||Brandon Beal||R&B||991
42초 (Feat. Lil' Vinn)||CAS.T (캐스티) &amp; 은초||R&B||192
먹다남은 치킨 (Feat. Bra &amp; 이규라)||Bro||R&B||404
We Don't Have Money||X-Radoo||R&B||85
8BallTown (You Are Not Alone)||Kirin &amp; Plastic Kid &amp; WEKEYZ &amp; 재규어중사 &amp; YOYO||R&B||298
LOVE LETTER||준케이 (JUN. K)||R&B||865
당돌한 여자||지효 &amp; 나연 &amp; 쯔위 &amp; 채영 (트와이스)||R&B||796
YOU (Feat. 01)||지예 (Z.ye)||R&B||614
Start (Feat. 최일윤)||Circle||R&B||927
Dreamer||엘이씨 (L.E.C)||R&B||471
Butterfly (Feat. 캔들)||김그림||R&B||972
Sweet Night (Feat. 마봄)||Sweet Chord||R&B||1000
Thinking Out||Zen (젠)||R&B||846
한숨||Au revoir (오르보아)||R&B||123
예뻐||플로버||R&B||891
Break away||Big Brain (빅브레인)||R&B||564
2빼기1 (Feat. 트리가 (Trigga))||환||R&B||92
하이힐||이츠 (it's)||R&B||401
내가 걷는 걸음||Choi Yun Seo||R&B||688
탈진||윤종신||R&B||971
Kiss Goodnight (Feat. J-man)||키디 (Kiddie)||R&B||752
이 밤 (The Night) (Feat. 태완)||로빅 (ROBIC)||R&B||454
Ooh||리릭||R&B||602
Sad Christmas||정연준 (업타운)||R&B||672
Fireworks (Feat. YUNHWAY &amp; KLAY)||KEVIN FROM SEOUL (케빈 프럼 서울)||R&B||32
송도국제도시||DFL Channel||R&B||602
Without You||정키 &amp; 거미 &amp; Sisqo (시스코)||R&B||607
Love Line||효린 &amp; 범키 &amp; 주영||R&B||999
니온 라이트 (Neon Light)||술탄 오브 더 디스코||R&B||597
I Know You Want Me||엉클소울 (UncleSoul)||R&B||871
Shame On You (Arcon)||OVCOCO (오브 코코)||R&B||107
혼자 메리 크리스마스 (Prod. by 키겐)||애즈원 &amp; 양다일||R&B||308
중독 (Winter Ver.) (Feat. 킴키)||비포선라이즈||R&B||306
기대 (Feat. 딥플로우)||브로큰 립스 (Broken Lips)||R&B||704
Slow It Down (Feat. Liam)||곽노연||R&B||256
롱디 (Feat. 방재훈 of 험블 &amp; 진준왕)||김밥||R&B||205
COOL THANG||Sienna (씨에나)||R&B||137
무중력 (Zero Gravity)||최인영||R&B||843
일년이 가고||로만티코 (Romantico)||R&B||884
지나간 너와의 시간||Rut.H &amp; 엄홍석||R&B||92
Shame On You||OVCOCO (오브 코코)||R&B||562
꿀||40 (포티)||R&B||197
Fan Letter||더 스윗 (The Suite)||R&B||773
미뤄||폴킴 &amp; 슬릭||R&B||964
Sexyy..||Andre Hyun||R&B||907
넌 나의 크리스마스||바이브 &amp; 신용재 &amp; 벤 &amp; 임세준 &amp; 미 (MIIII)||R&B||403
원해||Spring Camp||R&B||28
Love View (Feat. 권미림 &amp; 홍수연)||TOAD||R&B||647
My Holic (너무나 예뻐)||투머치 (2MUCH)||R&B||225
손만 잡고 잘게||이결||R&B||621
Dirty Call (Feat. Lillo)||만스터(MAanster)||R&B||593
Be OK||혜련||R&B||414
Baby You||O.C||R&B||73
Dream On You||오월 (Owol)||R&B||53
Stay Ever (Feat. 버벌진트)||김예림 (투개월)||R&B||536
놓아||Alcor (알코어)||R&B||257
Fill Me Up||원재웅 (Won Jaewoong)||R&B||132
